,Artist,Title,Track_id,Year,Lyrics
62,The J.B.'s,Pass The Peas,TRZDZOZ12903CCE1FF,1972,"Hey Bobby, why do you like soul food?
Because it makes me ... ha-a-a-py

Pass the peas, the cheese, 
Pass the peas like we used to say it
Pass the peas like we used to say it
Pass the peas like we used to say it


Come on now!

(Trombone solo)

Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
Pass the peas
(fade)"
63,The Bonzo Dog Band,Rusty (Champion Thrust),TRPYJWT128F145BD6E,1972,"(A party with a babble of conversational voices, soft piano playing and a phone ringing)

“Oh Whitey”
“I’ll take it


“Oh dear, did he fall over or what?”

“You wouldn’t believe it.”
“I hope he’s alright.”
“They only hired the glasses anyway.”
“That frosted effect if just stunning, don’t you agree?”
“Oh I do.”
“Have you heard the latest about Rusty?”
“No, what’s happened?”
“Well, I hear Rusty’s been holed up in Vasselino.”
“I thought he was run out of Vasselino a fortnight ago.”
“No he go plenty of stocks in.”
“Well, too much.”
“You hear so many crazy things

There, in the corner.”
“Oh, is that her?”
“I think Rusty’s lost it for sure this time.”
“No? It’s so sad.”
“I think he’s finally blown it.”
“It’s finished?”
 
(Singing in background) Oh Rusty, you done me wrong.

(Monologue)
Oh, gee Rusty, this is me.
Oh Rusty, here I am. I know you told me never to write you ‘all at home but geez I just can’t help it, please don’t get sore. Oh Rusty I miss you so, it’s been so long since you called, what’s happenin’ honey?
Maurice is throwing one of his parties, so here I am. I know you told me to stay home an’ not come out ‘til at least the hair grew back but I get so lonesome on my ownsome. I just had ta, had ta come out. It’s all over town that you left me but I know yah ain’t, so I don’t care.
Don’t you worry none about what folks round here are sayin’ or thinkin’ about yah, it just don’t matter.
Just keep cool Rusty .
Course I get sore sometimes about that tattoo you made me get done but that don’t mean nothing, why that’s just my foolish pride. 
Honey that shouldn’t come between us. Geez that’s the brand I use anyway so why get sore. 
Oh Rusty.


Gee, do you remember the cab night ride? With all the room inside and all the pictures and all those faces? Did you meet all them people and did you see all those places?
And then you found me and baby I found you. 
And did you love me true? 
Did you Rusty?
Did you love me true?
 
(singing) Rusty, Rusty

‘Cos I loved you then Rusty, I loved yah so true and I was so faithful

(singing) Rusty, Rusty. Oh yeah, yeah.
Rusty, come on now
Rusty. Oh baby, baby
Rusty, you know you make me feel yah
Rusty.

(Singing in background) “Oh Rusty, you done me wrong.”
(Monologue)
Ah, I tried that Caldermores cheese you sent over but I didn’t really dig it that much but I still love to hear you talk from Justin, isn’t that nice? 
But I know, I’ve been kinda jumpy lately, I just can’t get no sleep on that bed you made me send off for. Boy, them leather straps and them rubber bits that just keep danglin’ why they just keep diggin’ in my side. I just can’t get no sleep at all.
Geez, I know I won’t sleep good until you tell me one of your little stories again.
And those sheets Rusty, those sheets sure are cold when you first get in, oh boy.
You remember Marty Clemmon from on, on the dock scene? Well Marty, Marty and Frank came round the other day and they was just full of this Gay Front. They just wouldn’t stop talking about it. Well, what’s with this Gay Front? I mean I only just got the front painted up. Jesus, ain’t that gay enough?
Oh Rusty, I can’t figure out how to write to you.
I want you here so much, just close to me. Standing by my side, the way you always did. The way I knew you would.
And now people are staring at me Rusty. 
Maybe I should close this letter.

(Chant) 1, 2, 3, 4
Oh Rusty fix your bustee, you know I get so lusty, champion thrust.
Oh Rusty fix your bustee, you know I get so lusty, champion thrust, thrust it up there
Oh Rusty fix your bustee, you know I get so lusty, champion thrust, I sure do honey.
Oh Rusty fix your bustee, you know I get so lusty, champion thrust.
Oh Rusty fix your bustee, you know I get so lusty, champion thrust.

Rusty, what’s goin’ on?

Oh Rusty fix your bustee, you know I get so lusty, champion thrust.

Hi Bob.

Oh Rusty fix your bustee, you know I get so lusty, champion thrust.

Champion thrust, woway

Oh Rusty fix your bustee, you know I get so lusty, champion thrust."
64,Daniel Boone,Beautiful Sunday,TRRZSAS128F4245E51,1972,"Sunday morning, up with the lark
I think I'll take a walk in the park
Hey, hey, hey, it's a beautiful day

I've got someone waiting for me
And when I see her, I know that she'll say
Hey, hey, hey, it's a beautiful day

Hi, hi, hi, beautiful Sunday
This is my, my, my beautiful day
When you say, say, say, say that you love me
Oh my, my, my, it's a beautiful day

Birds are singing, you by my side
Let's take a car and go for a ride
Hey, hey, hey, it's a beautiful day

We'll drive on and follow the sun
Making Sunday go on and on
Hey, hey, hey, it's a beautiful day

Hi, hi, hi, beautiful Sunday
This is my, my, my beautiful day
When you say, say, say, say that you love me
Oh my, my, my, it's a beautiful day

Hi, hi, hi, beautiful Sunday
This is my, my, my beautiful day
When you say, say, say, say that you love me
Oh my, my, my, it's a beautiful day

Hi, hi, hi, beautiful Sunday
This is my, my, my beautiful day
When you say, say, say, say that you love me
Oh my, my, my, it's a beautiful day"
65,Bread,Let Me Go (LP Version),TRSMMIF128F92FDD8F,1972,"You know I've got to leave here
If I can pull myself up to the door
You see I've tried my best to stay here
But I can't see you anymore

There's something I've just gotta tell you
There's something keeps bringing me down, you know
There's one thing more I've just gotta ask you once again now, baby
Won't you please let me go?

If I'm to meet my master
If I'm to rule my fate
You know it couldn't come any faster, babe
But see I know it's not too late

Time has not been good for us
No time has not been kind
We've done all that we could for us
More time won't change my mind

And when my life is over
And I'm walking out in the rain
Let me lie down in the clover
And look up to the sun again

It's not that I did not love you
But something kept bringing me down, you know
There's something that I've just gotta tell you once again now, baby
Let me go, 
let me go...
let me go,
let me go...
let me go,
let me go..."
66,Michael Jackson,In Our Small Way,TRHQWFY128F9342A59,1972,"Maybe you and I can't do great things
We may not change the world in one day
But we still can change some things today... 
In our small way

Empty words are not enough
Where there's hurt we'll be a crush
When there's thirst we'll fill each other's cup
Because we care we love enough to share

Maybe you and I can't do great things
We may not change the world in one day
But we still can change some things today... 
In our small way

In despair we'll be the hope
And the prayer that frees the soul
We'll be there to share each lonely road
Because we love, I know
We care enough

Maybe you and I can't do great things
We may not change the world in one day
But we still can change some things today... 
In our small way

Just a little time is all it takes
What a difference just a smile can make, you'll see
Love is all we need

Maybe you and I can't do great things
We may not change the world in one day
But we still can change some things today... 
In our small way"
67,Jerry Reed,Huggin' And Chalkin',TRQGBNK12903CCE367,1972,"I got a gal that's mighty sweet
With big blue eyes and tiny feet
Her name is Rosabelle Malone
And she tips the scale at twenty stone.

Oh, gee, but ain't it grand to have a girl so big and fat
That when you go to hug her, you don't know where you're at
You have to take a piece of chalk in your hand
And hug a ways and chalk a mark to see where you began

One day I was a-huggin' and a-chalkin' and a-chalkin' and a-huggin' away
When I met another fella with some chalk in his hand
Comin' around the other way over the mountain
Comin' around the other way

Oh Gee, it aint so grand to be a girl so big and fat
That when you go to hug me you donâ??t know where youâ??re at

I have to take a piece of chalk in my hand
And hug away and chalk a mark to see where I began

Now where is that chalk? Ah, here it is
Iâ??ll put one cross here, and another one here.

Darling.

Ah, but seriously you know that Iâ??m crazy about you,
and I mean all of you, every little bit.

We both feel weâ??re meant for each other.

Yet when we walk through the street people think
that Iâ??m out with my mother.

One day I was a-huggin' and a-chalkin' and a-beggin' her to be my bride
When I met another fella with some chalk in his hand
Comin' around the other side, It was Lou Praeger
Comin' around the other side."
68,Deep Purple,Pictures Of Home,TRJFMNU128F932F805,1972,"Somebody's shouting
Up at a mountain
Only my own words return
Nobody's up there
It's a deception
When will I ever learn?

I'm alone here
With emptiness, eagles and snow
Unfriendliness chilling my body
And whispering pictures of home

Wondering blindly
How can they find me?
Maybe they don't even know
My body is shaking
Anticipating
The call of the black-footed crow

I'm alone here
With emptiness, eagles and snow
Unfriendliness chilling my body
And taunting with pictures of home

Here in this prison
Of my own making
Year after day I have grown
Into a hero
But there's no worship
Where have they hidden my throne?

I'm alone here
With emptiness, eagles and snow
Unfriendliness chilling my body
And screaming out pictures of home"
69,Country Joe McDonald,Entertainment Is My Business,TRMOWVC12903CF8768,1972,"McDonald

I'm flyin' in a silver bird zoom across the sky
Lookin' out the window it surely flyin' high.
Had to leave this morning to go and play and to sing,
So glad to be here — watch me do my thing. 
Entertainment is my business, I want you to know
That I'm tryin to be a success, to give you a very fine show.
If you think you're ready, if you think you can,
Won't you get yourselves together now,
Let me hear you clap your hands! 
Are you ready ? Yeah!
Are you ready ? Yeah!
Are you ready ? Yeah yeah yeah yeah yeah
Hey! 
I traveled to Chicago, I went to Memphis, too,
Saw Mr. B.B. King — learned to play the blues.
Went to Detroit City just to get the Who
I come to play the hoedown just to play for you. 
Entertainment is my business, I want you to know
That I'm tryin to be a success, to give you a very fine show.
If you think you're ready, if you think you can,
Won't you get yourselves together now,
Let me hear you clap your hands! 
Come on! Hey!
Are you ready ? Yeah!
Are you ready ? Yeah!
Are you ready ? Yeah yeah yeah yeah yeah,
Hey! 
I'm flyin' in a silver bird zoom across the sky,
Lookin' out the window it surely flyin' high.
Had to leave this morning to go and play and to sing,
So glad to be here — watch me do my thing. 
Entertainment is my business, I want you to know
That I'm tryin to be a success, to give you a very fine show.
If you think you're ready, if you think you can,
Won't you get yourselves together one last time,
Let me hear you clap your hands! 
Hey!
Are you ready ? Yeah!
Are you ready ? Yeah!
Are you ready ? Yeah yeah yeah yeah yeah
Hey! 
  Right, thank you. Er, we're recording this tonight you know for a record, so... if there's anything you wanna say just... blurt it right out. 
  Balls! 
  Good, that's good, man... anything else you wanna say or is that it ? ... Is that it ?"
70,Neil Diamond,Cherry Cherry,TRHRBZW12903C96FF0,1972,"Baby loves me
Yes, yes she does
Ah, the girl's outta sight, yeah
Says she loves me
Yes, yes she does
Gonna show me tonight, yeah
She got the way to move me, Cherry
She got the way to groove me
She got the way to move me
She got the way to groove me

Tell your mamma, girl, I can't stay long
We got things we gotta catch up on
Mmmm, you know
You know what I'm sayin'
Can't stand still while the music is playin'

Y'ain't got no right
No, no you don't


Ah, to be so exciting
Won't need bright lights
No, no we won't
Gonna make our own lighting

She got the way to move me, Cherry
She got the way to groove me
She got the way to move me
She got the way to groove me

No, we won't tell a soul where we gone to
Girl, we do whatever we want to
Ah, I love the way that you do me
Cherry, babe, you really get to me

She got the way to move me, Cherry
She got the way to groove me
She got the way to move me
She got the way to groove me"
71,Barbara Mason,Give Me Your Love,TRTCTAQ12903CBBBBA,1972,"Ooh, baby, ooh, baby
Ooh, baby, ooh, baby... 

Want you so bad
Can't even get mad at you
What a thing, you really swing
And I feel so good, it's true

You said you're gonna make my lung
Start breathing in the air
Through loving you
I really know, child
Just how much I care

Give me your love
Give me your love
Give me your love
Give me your love
Give me your love
Ooh, baby

Give me such a tingle
All down along my side
I can't remove my?
Give love all the night

I want to be part of you
Keep our feeling tight
Keep the faith in all
Cause everything is alright

Give me your love
Give me your love
Give me your love
Give me your love
Give me your love
Ooh, baby

I need your love
Ooh, baby
I want your love
Ooh, baby
Ooh, baby... 

Give me your love
Give me your love
Give me your love
Give me your love
Give me your love
Ooh, child

Prepared for tomorrow
Do what you have to do
I'll share the weight
Whatever fate plans
To bring to you

Don't worry 'bout no attitude
You just be yourself
Could live with you in solitude
And need no one else

Give me your love
Give me your love
Give me your love
Give me your love
Give me your love"
72,Curtis Mayfield,Little Child Runnin' Wild,TRZAAWN128F92EAC1C,1972,"Little child
Runnin' wild
Watch a while
You see he never smiles

Broken home
Father gone
Mama tired
So he's all alone

Kind of sad
Kind of mad
Ghetto child
Thinkin' he's been had

In the back of his mind he's sayin'

Didn't have to be here
You didn't have to love for me
While I was just a nothin' child
Why couldn't they just let me be
Let me be, let me be, let me be

One room shack
On the alley-back 
Control, I'm told
From across the track

Where is the mayor
Who'll make all things fair
He lives outside
Our polluted air

And I didn't have to be here
You didn't have to love for me
While I was just a nothin' child
Why couldn't they just let me be
Let me be, let me be, let me be

I got a jones
Runnin' through ma' bones
I'm sorry son
All your money's gone

Painful rip
In my upper hip
I guess it's time
To take another trip

Don't care what nobody say
I got to take the pain away
It's getting worser day by day
And all my life has been this way
Can't reason with the pusherman
Finance is all that he understands
'You junkie, mama cries, you know'
Would rip her, but I love her so
Love her so, now...."
73,Chicken Shack / Stan Webb,Going Down,TRACBWL128F92F95FA,1972,"I'm going down
I'm going down down down down down
Yes, I'm going down
Down down down down down

I've got my big feet in the window
Got my head right on the ground

Let me down
I crawl across your floor
Yes, let me down
I crawl across your floor

Well, I'm going back to (?)
To see my sister once more

I'm going down
I'm going down down down down down
Yes, I'm going down
Down down down down down

I've got my big feet in the window
Got my head down on the ground"
74,Blood_ Sweat & Tears,Touch Me,TRFJIWU12903D01F50,1972,"When I met you in the meadow
You were walking like in a dream
Your head blowing just like the flowers
Deep within me my heart did weep

Oh come on and touch me
Feel the pleasure that I am
Can't you see I'm only human
Oh touch me
Then I know you'll understand
I was born to be your one and only man

Ah, we just stayed there for so many hours
Like the river, you know time moved on
And we lingered amongst the flowers
Then I knew my heart was gone

Oh come on and touch me
Feel the pleasure that I am
Can't you see I'm only human
Oh touch me
Then I'll know you'll understand
That I was born to be your one and only man

You lay softly, yes in the cradle
But my arms, I'd shield the mourn'
And I held you just like a baby, little girl
I could feel my soul reborn

Oh come on and touch me
Give me all the love you can
We were born to be together
Come on and touch me
Then I know you'll understand
That I was born to be your one and only man"
75,Dr. Hook,Get My Rocks Off,TRMTVGW128F4264746,1972,"Some men need some killer weed, some men need cocaine
Some men need some cactus juice, to purify the brain
Some men need two women, some need alcohol
Everybody needs a little something, but Lord I need it all

To get my rocks off, get my rocks off
Get my rocks off the mountain, and roll 'em on down the hill

I may do you one time, and I may do you more
I may turn you into something, that you ain't ready for
I might want your body, and I might want your bread
I might want your momma to come visit me instead

And get my rocks off, get my rocks off
Get my rocks off the mountain, and roll 'em on down the hill

Sometimes I dream of chicks, to bring me ever lasting joys
Sometimes I dream of animals, sometimes I dream of boys
Sometimes I kill the living, sometimes I raise the dead
Sometimes I say just screw it all, and crawl back into bed

And get my rocks off, get my rocks off
Get my rocks off the mountain, and roll 'em on down the hill"
76,John Denver,For Baby (For Bobbie),TRARDGA128F429531F,1972,"I'll walk in the rain by your side
I'll cling to the warmth of your hand
I'll do anything to keep you satisfied
And I'll love you more than anybody can.

And the wind will whisper your name to me
Little birds will sing along in time
Leaves will bow down when you walk by
And morning bells will chime.

I'll be there when you're feeling down
To kiss away the tears if you cry
I'll share with you all the happiness I've found
A reflection of the love in your eyes.

And I'll sing you the songs of the rainbow
A picture of the joy that is mine
The leaves will bow down when you walk by
And morning bells will chime.

I'll walk in the rain by your side
I'll cling to the warmth of your tiny hand
I'll do anything to help you understand
And I'll love you more than anybody can.

And the wind will whisper your name to me
Little birds will sing along in time
The leaves will bow down when you walk by
And morning bells will chime"
77,Allen Toussaint,Fingers And Toes,TRIVGDN128F1477BFE,1972,"What more is there to say
After I've said I'm sorry
What more is there to say
I know that I was wrong

So I've made mistakes
Girl, for goodness sake
You know I've been more good than bad
So why don't you, love
Before you start a new love
Try and count the good times
We've had, we've had, we've had

I'll be you run out of finger and toes
Before you run out of the flowers I sent you
I'll be you run out of finger and toes
Before you run out of the hours I've spent
Lovin' you, huggin' you, kissin' you and then, honey
When you get tired of countin'
Darling, take me back again

What more is there to say
Sometimes love can be so cold
Oh baby, baby
You can't see the forest for the trees
But understanding is gold

Oh, no one knows better than you
Just what you want to do
But count the good 'long with the bad
And I'm sure that you, love
Would give a thought or two, love
And try and count the good times
We've had, we've had, we've had, we've had

I'll be you run out of finger and toes
Before you run out of the night on the town
I'll be you run out of finger and toes
Before you run out of the joy that I've found
Lovin' you, huggin' you, kissin' you and then, honey
When you get tired of countin'
Darling, take me back again

How can we just end
Something that has been
So much more good than bad
So why not try, love
Before you let it die, love
Try and count the good times
We've had, we've had and..

I'll be you run out of finger and toes
Before you run out of the flowers I sent you
I'll be you run out of finger and toes
Before you run out of the hours I've spent
Lovin' you, huggin' you, kissin' you and then, honey
When you get tired of countin'
Darling, take me back again"
78,Pure Prairie League,Boulder Skies,TRNRMGH128F428A546,1972,"Sew your skirt lace out of time,
While I write the words to rhyme
Just what I am thinking,
Just what I should say.
If I have to go I'd rather stay.

Colorado canyon girl who set me free,
brown eyes in the morning looking back at me
And just for that one moment
You're all that I see
Searching for some other place to be.

More than anyone can try I hope you'll see


that I belong standing right before your eyes. If you can take the time to find where I went wrong, then I think you just might realize.

So sew your skirt lace and I'll go home.
But not quite where I started from.
And take it so you'll feel it
And take it so you'll know.
Take one long last look before I go.

More than anyone can try I hope you'll see
that I belong 
standing right before your eyes.
When you have the time to see its been
too long, then I'll come on back to Boulder Skies."
79,Uriah Heep,Sunrise,TRZPSWL128F9308DF1,1972,"Sunrise, and the new day's breaking through.
The morning of another day without you.
And as the hours roll by
No-one's there to see me cry
Except the sunrise,
The sunrise and you.

Tired eyes drift across the shore.
Looking for love and nothing more.
But as the sea rolls by
No-one's there to see me cry
Except the sunrise,
The sunrise and you.

Sunrise, bless my eyes.
Catch my soul, make me whole again.

Sunrise, new day hear my song.
I'm tired of fighting and fooling around.
But from now until who knows when?
My sword will be my friend.
And I'll love you...love ya
For all of my time.

Sunrise, bless my eyes.
Catch my soul, make me whole again...
Sunrise..."
80,Latte E Miele,Il calvario,TRGBFBH128F92F7781,1972,"Coro: «Barabba»!

Evangelista: Dall'ora sesta all'ora nona, si stesero le tenebre su tutta la terra. Verso l'ora nona Gesù gridò:

Gesù: Dio mio, perché mi abbandoni?

Evangelista: Poi, rese lo spirito."
81,Ten Years After,Hold Me Tight,TRXHOXZ128F145E79A,1972,"Well love me baby, love for us all go down
Well love me baby, love for us all go down
Well want me love ya, goin' out of town

I said hold me baby, hold me good and tight
I said hold me baby, hold me good and tight
Well feel it now, tomorrow I'll be out of sight

Well kiss me baby good, and kiss me long - alright
Well kiss me baby, kiss me, kiss me long
Well love ya now, 'cause tommorrow I'll be gone

Hang-on.....hang on baby close, and hang on tight
Hang on baby close, and feel alright
Well hang on now, 'cause tomorrow I'll be out of sight

Oh baby......oh-ho, yeah.......oooo-whooo-who-who!......
Ooooo-who baby......., Come-on now!

Said love me baby, long-yeah, love me long
Gonna love ya baby, lovin', love ya long
Gonna love ya girl, 'cause tomorrow I'll be gone
How-how, how, how-How, Ooow!"
82,Aretha Franklin,Maybe I'm A Fool,TRDUHRL128F427CE26,1972,"Maybe I'm a fool
For loving you so
And maybe
Maybe I'm a fool
I don't, I don't really know
But I can't
I can't stop loving you
Darling, oh yes
Though I tried, oh yes

And maybe
Maybe your goodbye was so mean
So mean and unfair
Though you made me cry
My love's still there
And I know, I know
That I'll long for your kisses, oh
Until I die
Oh yes, until I die

Well, I said all of my friends
All of my friends have told me
They said
""Aretha, why don't you find
You really need to find
Somebody new""
Yeah, oooh yeah
But what they don't know
What they just don't know
Is in my heart
I'd missing, oh
That that someone was you

So, oh, it's all for you to decide
If you should decide
To trap me once more
All you got to do
All you got to do is knock on my door
And I'll say
I'll say that I've taken you back

Yeah, taking you back would be folish
Then maybe, oh, maybe I'm a fool
Yeah! Yeah! Yeah!
Yeah! Yeah! Yeah!"
83,Tammy Wynette,Good Lovin' (Makes It Right),TRZUMSI128F9314176,1972,"Good lovin' keeps a home together
Good lovin' sure can make it right
If you never want to be without him
It means loving everything about him
And that keeps your man around at night

It takes a whole lotta woman to hold it together today
'cause a lot of other women have a whole lotta time to play
You gotta be a saint on Sunday morning, a devil on Saturday night
And when you're lovin' do it right

Oh, she's around every corner, wrapped in fur
And you've gotta be just a little bit better than her
A little bit sweeter with your morning kisses
A whole lot warmer in the night
With a lot of good lovin' to make everything all right

Good lovin' keeps a home together
Good lovin' sure can make it right
If you never want to be without him
It means loving everything about him
And that keeps your man around at night

If you don't believe what I'm telling you is so
Put your man right out on the street and watch him go
Right to the arms of a woman, who couldn't even hold you a light
When a lot of good lovin' woulda made everything all right

If you don't believe what I'm telling you is so
Put your man right out on the street and watch him go
Right to the arms of a woman, who couldn't even hold you a light
When a lot of good lovin' woulda made everything all right

Yeah, a lot of good lovin' woulda made everything all right"
84,Ry Cooder,President Kennedy (Album Version),TRINEGQ128F92E2AB7,1972,"(Sleepy John Estes) 

Late one Friday evening everybody was sad 
We lost the best president we ever had 
But he's gone home, gone back home 
He's staying away too long 

Rode from town to town holdin' up for our rights 
Some low down rascal took the President's life 
But he's gone home, gone back home 
He's staying away too long 

Mrs. Kennedy got a mansion on the Island, stayed 9 months, all she'd be 
She have another mansion, soon as she reach Washington, D.C. 
But he's gone home, gone back home 
He's staying away too long 

Everybody votes, they don't know what's goin' on 
If Goldwater get it, we won't have no home 
But he's gone home, gone back home 
He's staying away too long 

While horses and cars all in a row 
I think Mr. Kennedy have a right to this long white robe 
But he's gone home, gone back home 
He's staying away too long"
85,Nino Bravo,Un Beso Y Una Flor,TRYMNZB128F4213A9F,1972,"Dejaré mi tierra por ti
Dejaré mis campos y me iré
Lejos de aquí
Cruzaré llorando el jardín
Y con tus recuerdos partiré
Lejos de aquí.

De día viviré pensando en tus sonrisas
De noche las estrellas me acompañarán
Serás como una luz que alumbra mi camino.
Me voy pero te juro que mañana volveré.

ESTRIBILLO

Al partir, un beso y una flor
Un ""te quiero"", una caricia
Y un adiós
Es ligero equipaje
Para tan largo viaje.
Las penas pesan en el corazón.

Más allá del mar habrá un lugar
Donde el sol cada mañana
Brille mas
Forjarán mi destino
Las piedras del camino
Lo que nos es querido
Siempre queda atrás.

II

Buscaré un lugar para tí
Donde el cielo se une con el mar,
Lejos de aquí
Con mis manos y con tu amor
Lograré encontrar otra ilusión,
Lejos de aqui.

De día viviré pensando en tus sonrisas
De noche las estrellas me acompañarán
Serás como una luz que alumbra mi camino.
Me voy pero te juro que mañana volveré.
(AL ESTRIBILLO)"
86,Roxy Music,Ladytron,TRWTTUX128F92E22BC,1972,"You've got me girl on the run around run around
You've got me all around town
You've got me girl on the run around
And it's getting me down, getting me down

Lady if you want to find a lover
Then you look no further
For I'm gonna be your only
Searching at the start of the season
And my only reason
Is that I'll get to you

I'll find some way of connection
Hiding my intention
Then I'll move up close to you
I'll use you and I'll confuse you
And then I'll lose you
Still you won't suspect me"
87,Bachman-Turner Overdrive,Down And Out Man,TRJAQEQ128F1477ABA,1972,"Had a widow down in Boston
You know she really trusted me
Then I ran away to Cleveland
From a brand new bride-to-be

Held a preacher's plate in Memphis
On a dark cold Sunday night
By Tuesday was in Alabam'
Showing people how to do it right

I'm a down and out man
Guess you wonder why I am
I'm a down and out man
Guess you wonder why I am

Tried to boogie in a honky-tonk
But my old guitar was out of tune
That's when they didn't like my music
So they tried to throw me out the room

I was living in a funky world
They were living in three four time
All my friends are into rock and roll
Or they ain't no friends of mine

I'm a down and out man
Guess you wonder why I am
I'm a down and out man
Guess you wonder why I am

(Down and out man)
(Guess you wonder why I am)
I'm a down and out man
Guess you wonder why I am
I'm a down and out man
Guess you wonder why I am

(Down and out man)
(Guess you wonder why I am)
I'm a down and out man
Guess you wonder why I am
I'm a down and out man
Guess you wonder why I am"
88,The Move,The Minister (1999 Digital Remaster),TROUBWW128F145F0E3,1972,"Played too hard and he died too young
To be certain of earning his (burnt out/word of? ) love
He won a place in history
And his name will live eternally

Lived the life of a movie star
And he waved to the people from a big black car
Down in a book with the greatest names
Was a lonely man growing tired of pain

Tell me a story minister
There ain't no time left to lose

Ten man tried in the dead of night
Was the great man's final words to write
In a room that was soft and red
The great man spoke outside my head

Tell me a story minister
There ain't no time left to lose"
89,Syreeta,She's Leaving Home,TRTJGAJ128F1495CA3,1972,"Wednesday morning at five o'clock as the day begins
Silently closing her bedroom door
Leaving the note that she hoped would say more
She goes downstairs to the kitchen clutching her hankerchief
Quietly turning the backdoor key
Stepping outside she is free.
She (We gave her most of our lives)
Is leaving (Sacrificed most of our lives)
Home (We gave her everything money could buy)
She's leaving home after living alone
For so many years. Bye, bye
Father snores as his wife gets into her dressing gown
Picks up the letter that's lying there
Standing alone at the top of the stairs
She breaks down and cries to her husband
Daddy our baby's gone.
Why would she treat us so thoughtlessly
How could she do this to me.
She (We never thought of ourselves)
Is leaving (Never a thought for ourselves)
Home (We struggled hard all our lives to get by)
She's leaving home after living alone
For so many years. Bye, bye
Friday morning at nine o'clock she is far away
Waiting to keep the appointment she made
Meeting a man from the motor trade.
She What did we do that was wrong
is having We didn't know it was wrong fun
Fun is the one thing that money can't buy
Something inside that was always denied
For so many years. Bye, bye
She's leaving home. Bye, bye"
90,Raccomandata Ricevuta Ritorno,Il Mondo Cade (Su Di Me),TRADHXA128F9343958,1972,"Pioggia che baci i mari
acqua che lavi i corpi
sole che asciughi i sassi
cadete su me.

Vento ritrai la fune
che mi lega al tuo nodo
io son simile a un albero
mostra le mie radici."
91,Lou Reed,Walk On The Wild Side,TRMMEWQ128F4292A1F,1972,"Holly came from Miami, FLA
Hitch-hiked her way across the USA
Plucked her eyebrows on the way
Shaved her legs and then he was a she
She says, ""Hey babe
Take a walk on the wild side""
She said, ""Hey honey
Take a walk on the wild side""

Candy came from out on the Island
In the backroom she was everybody's darlin'
But she never lost her head
Even when she was giving head
She says, ""Hey babe
Take a walk on the wild side""
Said, ""Hey babe
Take a walk on the wild side""

And the colored girls go:
""Doo do doo do doo do do doo, ...""

Little Joe never once gave it away
Everybody had to pay and pay
A hustle here and a hustle there
New York City's the place where
They said, ""Hey babe
Take a walk on the wild side""
I said, ""Hey Joe
Take a walk on the wild side""

Sugar Plum Fairy came and hit the streets
Lookin' for soul food and a place to eat
Went to the Apollo
You should've seen 'em go, go, go
They said, ""Hey sugar
Take a walk on the wild side""
I said, ""Hey babe
Take a walk on the wild side""
All right, huh

Jackie is just speeding away
Thought she was James Dean for a day
Then I guess she had to crash
Valium would have helped that bash
She said, ""Hey babe
Take a walk on the wild side""
I said, ""Hey honey
Take a walk on the wild side""

And the colored girls say:
""Doo do doo do doo do do doo, ..."""
92,Jefferson Airplane,Long John Silver,TRBTCEZ128F42AC34C,1972,"Long John Silver, ring in his ear,
He's the hero, make that clear.
Does the same thing his father did,
Sailing around the Caribbean,
Robbing kings with his talking parrot,
This time I think he's on the high side.

Scabs are forming, scraped his knee.
Guards are warning, a bad man is free.
He's like electric clock that needs no winding,
Keeps the time without your hands.
Western feet need no binding,
Take a barefoot run through old Japan.

He's seen a thousand countries,
They're all the same.
Some men are crazy,
Some of them sane.
But all men are ruled by a flag or a game, 
And he knows nobody's got you if you don't sign your name.

Long John Silver serves no king.
No land holds him, that's why he feels like singing.
Every country now and then,
Roars like Irish, drunk and singing.
Every monk will now and then call his men to hear the wenches,
Night bells ringing."
93,Roberta Flack & Donny Hathaway,You've Lost That Loving Feeling (LP Version),TRSMCTM128F146EF6D,1972,"You never close your eyes any more when I kiss your lips
And there's no tenderness like before in your fingertips
Mmm, you're tryin' hard not to show it, baby
But baby, baby I know it

You've lost that lovin' feelin'
Ohh that lovin' feelin'
You've lost that lovin' feelin',
Now its gone, gone, gone whoaohoh

Now there's no welcome look in your eyes when I reach for you
Baby you've started to criticize every every every little thing that I do
It makes me just feel like crying, baby
'Cause baby, something beautiful's dyin'

You've lost that lovin' feelin'
Ohh that lovin'feelin'
You've lost that lovin' feelin'
Now its gone, gone , gone, whoaohoh
Baby baby, I'd get down on my knees for you
If you would only love me, love me like you used to do
You know that,
We had a love , a love, a love you don't find every day,
No no, no no, no no no no no no no
So don't, don't, don't, don't, baby don't throw it away
Na na, don't throw it away, don't throw it away
Now baby, oh baby, I beg you baby, oh baby
I beg you please, I need your love
So bring it on back, bring it back
Bring it back, bring it, bring it, bring it back

Bring back that lovin' feelin', o-o-oh that lovin' feelin'
Bring back that lovin' feelin'
'Cause its gone, gone, gone
And I can't go on no more

Oh baby, yeah baby
Oh bring it on back now, hey baby
I beg you baby, oh baby
Bring it on back, bring it on back
Bring it, bring it, bring it back

Bring back that lovin' feelin'
Ohh that lovin' feelin'"
